timestamp,row_index,feature,raw_values,scaled_values,rule_triggered,rule_details,model_triggered,model_score,model_prediction,severity,suggestion
"2025-09-25 01:07:00","17","model","{""temp"": 45.12000508100848, ""pressure"": 1.035875700374449, ""vibration"": 0.0395004062620802}","{""temp"": -0.948377463509655, ""pressure"": 0.426270735539257, ""vibration"": 0.1842067839738084}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.175695","1","",""""""
"2025-09-25 01:08:00","18","model","{""temp"": 48.988649776940186, ""pressure"": 1.02233400682424, ""vibration"": 0.0203379021725941}","{""temp"": 0.584666062356094, ""pressure"": -0.08059630411135371, ""vibration"": -0.49778159131985905}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.199235","1","",""""""
"2025-09-25 01:09:00","19","model","{""temp"": 48.294708218591715, ""pressure"": 1.0399958097111668, ""vibration"": 0.0317265622538967}","{""temp"": 0.30967502622551946, ""pressure"": 0.5804868692005266, ""vibration"": -0.0924622369521334}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224722","1","",""""""
"2025-09-25 01:10:00","20","model","{""temp"": 48.879957198624034, ""pressure"": 1.019196975688322, ""vibration"": 0.0349339148417529}","{""temp"": 0.5415940134619522, ""pressure"": -0.19801571544709515, ""vibration"": 0.021686580455615383}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224565","1","",""""""
"2025-09-25 01:11:00","21","pressure","{""temp"": 46.70068181732086, ""pressure"": 1.1007953588959964, ""vibration"": 0.0260174668630262}","{""temp"": -0.32199628158343574, ""pressure"": 2.856220505702036, ""vibration"": -0.29564740898570957}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.090750","1","","""Inspect pumps and valves."""
"2025-09-25 01:12:00","22","model","{""temp"": 49.703239776370424, ""pressure"": 1.0187321089854688, ""vibration"": 0.0382949879276554}","{""temp"": 0.8678395399894803, ""pressure"": -0.2154157259135581, ""vibration"": 0.14130626911392535}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.199924","1","",""""""
"2025-09-25 01:13:00","23","temp","{""temp"": 41.899181050273455, ""pressure"": 1.014657405940789, ""vibration"": 0.0367803097241502}","{""temp"": -2.2247064666521856, ""pressure"": -0.3679322972016718, ""vibration"": 0.08739927855166302}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.115987","1","","""Check cooling system."""
"2025-09-25 01:14:00","24","model","{""temp"": 48.837567934575546, ""pressure"": 1.025562390526633, ""vibration"": 0.0385765019119089}","{""temp"": 0.5247962478557991, ""pressure"": 0.04024244356972521, ""vibration"": 0.15132527622525752}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.213196","1","",""""""
"2025-09-25 01:15:00","25","model","{""temp"": 46.21523504048458, ""pressure"": 1.0003829555759702, ""vibration"": 0.0420660444435903}","{""temp"": -0.514366244936203, ""pressure"": -0.9022265028878961, ""vibration"": 0.2755171579639959}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.175402","1","",""""""
"2025-09-25 01:16:00","26","model","{""temp"": 47.37709344578153, ""pressure"": 1.0017547093750454, ""vibration"": 0.0187416214411737}","{""temp"": -0.053951901875363334, ""pressure"": -0.8508816112989134, ""vibration"": -0.5545927939398387}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.170789","1","",""""""
"2025-09-25 01:17:00","27","model","{""temp"": 45.1630616003312, ""pressure"": 1.030251479116262, ""vibration"": 0.0311966215787188}","{""temp"": -0.9313152819494253, ""pressure"": 0.2157555315946777, ""vibration"": -0.11132268328935839}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.205119","1","",""""""
"2025-09-25 01:18:00","28","model","{""temp"": 45.81795548128777, ""pressure"": 1.0394016205615269, ""vibration"": 0.0286537811800833}","{""temp"": -0.6717978273262702, ""pressure"": 0.5582463057027758, ""vibration"": -0.2018216903083849}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217911","1","",""""""
"2025-09-25 01:19:00","29","model","{""temp"": 48.25914893091283, ""pressure"": 1.0347969354385878, ""vibration"": 0.0262068444724174}","{""temp"": 0.2955838030594734, ""pressure"": 0.3858924484740899, ""vibration"": -0.28890751071653886}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.223250","1","",""""""
"2025-09-25 01:20:00","30","model","{""temp"": 48.69407844326932, ""pressure"": 0.9999296532544124, ""vibration"": 0.0333576392407269}","{""temp"": 0.4679350851059327, ""pressure"": -0.9191936573241457, ""vibration"": -0.03441264494512928}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.210087","1","",""""""
"2025-09-25 01:21:00","31","model","{""temp"": 49.847496409472626, ""pressure"": 1.0188209393389376, ""vibration"": 0.039386697291215}","{""temp"": 0.9250047011305607, ""pressure"": -0.21209079627112634, ""vibration"": 0.18015991223227962}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.189685","1","",""""""
"2025-09-25 01:22:00","32","vibration","{""temp"": 46.62051672550866, ""pressure"": 0.9993545306263116, ""vibration"": 0.0982762900027502}","{""temp"": -0.3537636276859023, ""pressure"": -0.9407205588790122, ""vibration"": 2.276024704615098}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.020207","1","","""Check bearings and mounting."""
"2025-09-25 01:23:00","33","temp","{""temp"": 37.84770332576976, ""pressure"": 1.038691903178996, ""vibration"": 0.0274059398307532}","{""temp"": -3.8302019783675205, ""pressure"": 0.5316815080769719, ""vibration"": -0.24623202887790505}","True","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.045196","1","","""Check cooling system."""
"2025-09-25 01:24:00","34","model","{""temp"": 47.38224357900265, ""pressure"": 1.0530190909588304, ""vibration"": 0.0405487178372318}","{""temp"": -0.0519110376935793, ""pressure"": 1.0679496808544393, ""vibration"": 0.2215159114552972}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.175742","1","",""""""
"2025-09-25 01:25:00","35","model","{""temp"": 46.01418939723223, ""pressure"": 1.0129957513933208, ""vibration"": 0.0281372556154615}","{""temp"": -0.5940354174801813, ""pressure"": -0.4301282048460408, ""vibration"": -0.22020469646295845}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.218635","1","",""""""
"2025-09-25 01:26:00","36","model","{""temp"": 45.58077029845428, ""pressure"": 1.033732023788246, ""vibration"": 0.0303427108511281}","{""temp"": -0.7657881618112488, ""pressure"": 0.3460326913693458, ""vibration"": -0.14171313680398734}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.215116","1","",""""""
"2025-09-25 01:27:00","37","model","{""temp"": 47.46830617197072, ""pressure"": 1.0092087820711246, ""vibration"": 0.0425869199836241}","{""temp"": -0.01780666488631051, ""pressure"": -0.5718748720905967, ""vibration"": 0.29405497857548724}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.189173","1","",""""""
"2025-09-25 01:28:00","38","model","{""temp"": 46.29744044001682, ""pressure"": 1.0182356524966574, ""vibration"": 0.0309508970472593}","{""temp"": -0.48179037781750916, ""pressure"": -0.23399814545112924, ""vibration"": -0.120067953385442}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.229226","1","",""""""
"2025-09-25 01:29:00","39","model","{""temp"": 48.25205502144741, ""pressure"": 0.9969453913472218, ""vibration"": 0.0262716018052833}","{""temp"": 0.2927726707809074, ""pressure"": -1.0308949000698455, ""vibration"": -0.2866028146275868}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.201500","1","",""""""
"2025-09-25 01:30:00","40","model","{""temp"": 47.0969900287902, ""pressure"": 1.0057644059210062, ""vibration"": 0.0237927008632687}","{""temp"": -0.1649496190973675, ""pressure"": -0.7007982402188558, ""vibration"": -0.37482623355361594}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.217824","1","",""""""
"2025-09-25 01:31:00","41","model","{""temp"": 49.29696941392121, ""pressure"": 1.0347882838228946, ""vibration"": 0.0434734328070098}","{""temp"": 0.7068451355255941, ""pressure"": 0.3855686175722649, ""vibration"": 0.3256057319255954}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.158869","1","",""""""
"2025-09-25 01:32:00","42","model","{""temp"": 48.48219111134174, ""pressure"": 1.041941962699775, ""vibration"": 0.02639257651722}","{""temp"": 0.3839696326139692, ""pressure"": 0.6533315839613191, ""vibration"": -0.28229735711221976}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.221120","1","",""""""
"2025-09-25 01:33:00","43","model","{""temp"": 46.702215346116866, ""pressure"": 1.0166862467073088, ""vibration"": 0.0327970563357728}","{""temp"": -0.32138858390706004, ""pressure"": -0.29199257005930634, ""vibration"": -0.054363640012460294}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.225597","1","",""""""
"2025-09-25 01:34:00","44","model","{""temp"": 49.11704543578679, ""pressure"": 1.02552807979811, ""vibration"": 0.020892654102542}","{""temp"": 0.6355459308927555, ""pressure"": 0.03895818932706137, ""vibration"": -0.4780381190873456}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.203106","1","",""""""
"2025-09-25 01:35:00","45","model","{""temp"": 49.16932634511108, ""pressure"": 1.025396901383606, ""vibration"": 0.026668719976335}","{""temp"": 0.6562634988953843, ""pressure"": 0.034048167225383646, ""vibration"": -0.2724694855485476}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.225505","1","",""""""
"2025-09-25 01:36:00","46","model","{""temp"": 46.95054047683142, ""pressure"": 1.0413060538400585, ""vibration"": 0.0437224133062594}","{""temp"": -0.22298377708878228, ""pressure"": 0.6295294472479874, ""vibration"": 0.3344668810410812}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.164776","1","",""""""
"2025-09-25 01:37:00","47","model","{""temp"": 46.467463401983494, ""pressure"": 1.016754644046206, ""vibration"": 0.0306968739015868}","{""temp"": -0.41441468902250805, ""pressure"": -0.28943245034028364, ""vibration"": -0.1291085689331368}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.228577","1","",""""""
"2025-09-25 01:38:00","48","model","{""temp"": 48.56894932204187, ""pressure"": 1.0115847188649545, ""vibration"": 0.0418373447336336}","{""temp"": 0.4183496606815227, ""pressure"": -0.4829433034784189, ""vibration"": 0.26737779669392675}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.202977","1","",""""""
"2025-09-25 01:39:00","49","model","{""temp"": 45.66258537030213, ""pressure"": 1.030331987209375, ""vibration"": 0.0255479327879821}","{""temp"": -0.7333669714273179, ""pressure"": 0.218768958140833, ""vibration"": -0.31235800064371916}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.213750","1","",""""""
"2025-09-25 01:40:00","50","model","{""temp"": 45.90542880278305, ""pressure"": 1.0139022445349914, ""vibration"": 0.0283313578413188}","{""temp"": -0.6371344194032488, ""pressure"": -0.39619806948456626, ""vibration"": -0.21329665036234813}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.220612","1","",""""""
"2025-09-25 01:41:00","51","model","{""temp"": 44.99195492795219, ""pressure"": 1.054200814729734, ""vibration"": 0.0372235645139337}","{""temp"": -0.9991204170653265, ""pressure"": 1.1121817281402369, ""vibration"": 0.10317459750339883}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.142225","1","",""""""
"2025-09-25 01:42:00","52","model","{""temp"": 48.97985528257501, ""pressure"": 1.0259764059407654, ""vibration"": 0.033273029144378}","{""temp"": 0.5811810324012949, ""pressure"": 0.05573908485414182, ""vibration"": -0.03742389555585123}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.225767","1","",""""""
"2025-09-25 01:43:00","53","model","{""temp"": 48.16767837574211, ""pressure"": 1.0334194439212705, ""vibration"": 0.027255467694242}","{""temp"": 0.2593363951340889, ""pressure"": 0.334332793476902, ""vibration"": -0.2515872918136372}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.224976","1","",""""""
"2025-09-25 01:44:00","54","model","{""temp"": 48.58957398339679, ""pressure"": 0.9904879107799536, ""vibration"": 0.0319750877891662}","{""temp"": 0.4265226788955209, ""pressure"": -1.272599089180082, ""vibration"": -0.08361727988253899}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.185567","1","",""""""
"2025-09-25 01:45:00","55","model","{""temp"": 48.84976802334807, ""pressure"": 1.023089480209199, ""vibration"": 0.0271520560077237}","{""temp"": 0.5296308265203565, ""pressure"": -0.05231885441503277, ""vibration"": -0.2552676859701445}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.228604","1","",""""""
"2025-09-25 01:46:00","56","model","{""temp"": 47.409360143765056, ""pressure"": 1.0465321818086686, ""vibration"": 0.0359613471993188}","{""temp"": -0.04116544658348168, ""pressure"": 0.8251439767352367, ""vibration"": 0.058252622189428435}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.209961","1","",""""""
"2025-09-25 01:47:00","57","model","{""temp"": 47.60427994927442, ""pressure"": 1.032058330072447, ""vibration"": 0.038889150742753}","{""temp"": 0.03607621539012476, ""pressure"": 0.2833861563651851, ""vibration"": 0.16245236416684977}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.208506","1","",""""""
"2025-09-25 01:48:00","58","model","{""temp"": 45.62032841312787, ""pressure"": 1.0271045430663397, ""vibration"": 0.0183282298199147}","{""temp"": -0.7501123072517502, ""pressure"": 0.0979653782671204, ""vibration"": -0.5693052907422336}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.169392","1","",""""""
"2025-09-25 01:49:00","59","model","{""temp"": 45.40400355255646, ""pressure"": 1.0409727344894812, ""vibration"": 0.0317071593906713}","{""temp"": -0.8358362372191529, ""pressure"": 0.6170532682635105, ""vibration"": -0.09315277964453642}","False","{""temp"": ""outside [-1.7885,1.7780]"", ""pressure"": ""outside [-2.0395,2.0778]"", ""vibration"": ""> 1.2697""}","False","-0.207076","1","",""""""
